DAY_HOUR,H_M1005,A_M1005,H_M2005,A_M2005,H_M3005,A_M3005,H_M1010,A_M1010,H_M2010,A_M2010,H_M3010,A_M3010,H_M1020,A_M1020,H_M2020,A_M2020,H_M3020,A_M3020,H_M1050,A_M1050,H_M2050,A_M2050,H_M3050,A_M3050,H_M1100,A_M1100,H_M2100,A_M2100,H_M3100,A_M3100,P_OFFICIAL,MEAN_M_5,MEAN_M_10,MEAN_M_20,MEAN_M_50,MEAN_M_100
12-20,,,,0.416,0.436,,,,,0.454,0.4,,,0.402,0.324,,,0.427,,0.39,,,,,,0.37,,,,,0,0.426,0.427,0.384333333,0.39,0.37
12-21,,,,0.416,0.436,,,,,0.455,0.398,,,0.402,0.324,,,0.427,,0.39,,,,,,0.37,,,,,0,0.426,0.4265,0.384333333,0.39,0.37
12-22,,,,0.416,0.436,,,,,0.454,0.398,,,0.4,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0,0.426,0.426,0.383333333,0.39,0.37
12-23,,,,0.416,0.436,,,,,0.454,0.398,,,0.402,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0,0.426,0.426,0.384,0.39,0.37
13-00,,,,0.416,0.436,,,,,0.453,0.398,,,0.401,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0,0.426,0.4255,0.383666667,0.39,0.37
13-01,,,,0.416,0.436,,,,,0.453,0.398,,,0.403,0.322,,,0.427,,0.391,,,,,,0.37,,,,,0,0.426,0.4255,0.384,0.391,0.37
13-02,,,,0.416,0.436,,,,,0.454,0.398,,,0.401,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0,0.426,0.426,0.383666667,0.39,0.37
13-03,,,,0.416,0.436,,,,,0.453,0.399,,,0.402,0.323,,,0.426,,0.39,,,,,,0.37,,,,,0,0.426,0.426,0.383666667,0.39,0.37
13-04,,,,0.418,0.436,,,,,0.454,0.4,,,0.4,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0,0.427,0.427,0.383333333,0.39,0.37
13-05,,,,0.418,0.436,,,,,0.453,0.399,,,0.401,0.323,,,0.426,,0.39,,,,,,0.37,,,,,0,0.427,0.426,0.383333333,0.39,0.37
13-06,,,,0.417,0.436,,,,,0.453,0.4,,,0.4,0.323,,,0.426,,0.39,,,,,,0.37,,,,,0,0.4265,0.4265,0.383,0.39,0.37
13-07,,,,0.417,0.436,,,,,0.454,0.4,,,0.4,0.323,,,0.427,,0.39,,,,,,0.37,,,,,0,0.4265,0.427,0.383333333,0.39,0.37
13-08,,,,0.417,0.436,,,,,0.454,0.4,,,0.399,0.323,,,0.427,,0.39,,,,,,0.369,,,,,0,0.4265,0.427,0.383,0.39,0.369
13-09,,,,0.417,0.436,,,,,0.455,0.4,,,0.4,0.323,,,0.426,,0.389,,,,,,0.37,,,,,0,0.4265,0.4275,0.383,0.389,0.37
13-10,,,,0.416,0.436,,,,,0.454,0.4,,,0.4,0.323,,,0.426,,0.39,,,,,,0.37,,,,,0,0.426,0.427,0.383,0.39,0.37
13-11,,,,0.416,0.436,,,,,0.454,0.4,,,0.401,0.323,,,0.426,,0.39,,,,,,0.369,,,,,0,0.426,0.427,0.383333333,0.39,0.369
13-12,,,,0.416,0.436,,,,,0.454,0.4,,,0.402,0.323,,,0.427,,0.389,,,,,,0.37,,,,,0,0.426,0.427,0.384,0.389,0.37
13-13,,,,0.417,0.436,,,,,0.454,0.399,,,0.402,0.323,,,0.426,,0.39,,,,,,0.369,,,,,0,0.4265,0.4265,0.383666667,0.39,0.369
13-14,,,,0.416,0.436,,,,,0.454,0.399,,,0.403,0.323,,,0.426,,0.389,,,,,,0.369,,,,,0,0.426,0.4265,0.384,0.389,0.369
13-15,,,,0.416,0.436,,,,,0.454,0.4,,,0.402,0.323,,,0.426,,0.389,,,,,,0.369,,,,,0,0.426,0.427,0.383666667,0.389,0.369
13-16,,,,0.414,0.436,,,,,0.453,0.4,,,0.402,0.323,,,0.426,,0.389,,,,,,0.37,,,,,0,0.425,0.4265,0.383666667,0.389,0.37
13-17,,,,0.413,0.435,,,,,0.453,0.4,,,0.399,0.322,,,0.426,,0.389,,,,,,0.369,,,,,0,0.424,0.4265,0.382333333,0.389,0.369
13-18,,,,0.412,0.435,,,,,0.452,0.399,,,0.401,0.322,,,0.426,,0.389,,,,,,0.37,,,,,0,0.4235,0.4255,0.383,0.389,0.37
13-19,,,,0.411,0.435,,,,,0.451,0.398,,,0.4,0.322,,,0.426,,0.39,,,,,,0.369,,,,,0,0.423,0.4245,0.382666667,0.39,0.369
13-20,,,,0.41,0.435,,,,,0.451,0.398,,,0.398,0.322,,,0.425,,0.389,,,,,,0.369,,,,,0,0.4225,0.4245,0.381666667,0.389,0.369
13-21,,,,0.409,0.434,,,,,0.45,0.398,,,0.397,0.321,,,0.425,,0.389,,,,,,0.369,,,,,0,0.4215,0.424,0.381,0.389,0.369
13-22,,,,0.409,0.434,,,,,0.449,0.398,,,0.397,0.321,,,0.425,,0.389,,,,,,0.369,,,,,0,0.4215,0.4235,0.381,0.389,0.369
13-23,,,,0.41,0.434,,,,,0.449,0.398,,,0.397,0.321,,,0.424,,0.389,,,,,,0.369,,,,,0,0.422,0.4235,0.380666667,0.389,0.369
14-00,,,,0.41,0.434,,,,,0.45,0.398,,,0.397,0.321,,,0.423,,0.39,,,,,,0.369,,,,,0,0.422,0.424,0.380333333,0.39,0.369
14-01,,,,0.411,0.434,,,,,0.45,0.398,,,0.397,0.321,,,0.424,,0.389,,,,,,0.369,,,,,0,0.4225,0.424,0.380666667,0.389,0.369
14-02,,,,0.411,0.435,,,,,0.45,0.399,,,0.397,0.322,,,0.423,,0.389,,,,,,0.369,,,,,0,0.423,0.4245,0.380666667,0.389,0.369
14-03,,,,0.412,0.434,,,,,0.45,0.399,,,0.397,0.322,,,0.423,,0.39,,,,,,0.368,,,,,0,0.423,0.4245,0.380666667,0.39,0.368
14-04,,,,0.412,0.434,,,,,0.452,0.399,,,0.397,0.322,,,0.423,,0.39,,,,,,0.369,,,,,0,0.423,0.4255,0.380666667,0.39,0.369
14-05,,,,0.413,0.434,,,,,0.452,0.399,,,0.396,0.323,,,0.424,,0.389,,,,,,0.369,,,,,0,0.4235,0.4255,0.381,0.389,0.369
14-06,,,,0.414,0.435,,,,,0.451,0.4,,,0.397,0.323,,,0.424,,0.389,,,,,,0.369,,,,,0,0.4245,0.4255,0.381333333,0.389,0.369
14-07,,,,0.413,0.436,,,,,0.452,0.4,,,0.397,0.323,,,0.424,,0.389,,,,,,0.369,,,,,0,0.4245,0.426,0.381333333,0.389,0.369
14-08,,,,0.414,0.436,,,,,0.453,0.4,,,0.398,0.323,,,0.423,,0.389,,,,,,0.369,,,,,0,0.425,0.4265,0.381333333,0.389,0.369
14-09,,,,0.415,0.436,,,,,0.453,0.401,,,0.398,0.324,,,0.424,,0.39,,,,,,0.369,,,,,0,0.4255,0.427,0.382,0.39,0.369
14-10,,,,0.415,0.436,,,,,0.455,0.402,,,0.398,0.324,,,0.424,,0.39,,,,,,0.369,,,,,0,0.4255,0.4285,0.382,0.39,0.369
14-11,,,,0.415,0.436,,,,,0.455,0.402,,,0.398,0.324,,,0.425,,0.389,,,,,,0.369,,,,,0,0.4255,0.4285,0.382333333,0.389,0.369
14-12,,,,0.416,0.436,,,,,0.454,0.402,,,0.398,0.325,,,0.425,,0.39,,,,,,0.369,,,,,0,0.426,0.428,0.382666667,0.39,0.369
14-13,,,,0.416,0.435,,,,,0.455,0.402,,,0.398,0.325,,,0.425,,0.39,,,,,,0.369,,,,,0,0.4255,0.4285,0.382666667,0.39,0.369
14-14,,,,0.416,0.435,,,,,0.455,0.402,,,0.398,0.325,,,0.425,,0.39,,,,,,0.369,,,,,0,0.4255,0.4285,0.382666667,0.39,0.369
14-15,,,,0.415,0.435,,,,,0.456,0.402,,,0.399,0.325,,,0.425,,0.389,,,,,,0.369,,,,,0,0.425,0.429,0.383,0.389,0.369
14-16,,,,0.414,0.435,,,,,0.456,0.402,,,0.398,0.325,,,0.425,,0.39,,,,,,0.369,,,,,0,0.4245,0.429,0.382666667,0.39,0.369
14-17,,,,0.412,0.435,,,,,0.455,0.402,,,0.398,0.324,,,0.425,,0.389,,,,,,0.369,,,,,0,0.4235,0.4285,0.382333333,0.389,0.369
14-18,,,,0.412,0.434,,,,,0.454,0.402,,,0.398,0.325,,,0.425,,0.389,,,,,,0.369,,,,,0,0.423,0.428,0.382666667,0.389,0.369
14-19,,,,0.409,0.433,,,,,0.454,0.403,,,0.399,0.325,,,0.425,,0.389,,,,,,0.368,,,,,0,0.421,0.4285,0.383,0.389,0.368
14-20,,,,0.407,0.433,,,,,0.452,0.402,,,0.398,0.324,,,0.425,,0.389,,,,,,0.368,,,,,0,0.42,0.427,0.382333333,0.389,0.368
14-21,,,,0.406,0.433,,,,,0.451,0.402,,,0.398,0.324,,,0.425,,0.389,,,,,,0.368,,,,,0,0.4195,0.4265,0.382333333,0.389,0.368
14-22,,,,0.406,0.432,,,,,0.45,0.401,,,0.397,0.323,,,0.424,,0.389,,,,,,0.368,,,,,0,0.419,0.4255,0.381333333,0.389,0.368
14-23,,,,0.406,0.432,,,,,0.45,0.4,,,0.397,0.323,,,0.424,,0.389,,,,,,0.368,,,,,0,0.419,0.425,0.381333333,0.389,0.368
15-00,,,,0.407,0.432,,,,,0.45,0.4,,,0.398,0.323,,,0.424,,0.389,,,,,,0.368,,,,,0,0.4195,0.425,0.381666667,0.389,0.368
15-01,,,,0.408,0.433,,,,,0.45,0.401,,,0.397,0.323,,,0.423,,0.389,,,,,,0.368,,,,,0,0.4205,0.4255,0.381,0.389,0.368
15-02,,,,0.408,0.433,,,,,0.45,0.401,,,0.398,0.323,,,0.423,,0.389,,,,,,0.368,,,,,0,0.4205,0.4255,0.381333333,0.389,0.368
15-03,,,,0.408,0.433,,,,,0.45,0.402,,,0.397,0.323,,,0.423,,0.389,,,,,,0.368,,,,,0,0.4205,0.426,0.381,0.389,0.368
15-04,,,,0.408,0.434,,,,,0.45,0.402,,,0.397,0.323,,,0.423,,0.389,,,,,,0.368,,,,,0,0.421,0.426,0.381,0.389,0.368
15-05,,,,0.409,0.434,,,,,0.451,0.402,,,0.398,0.324,,,0.423,,0.389,,,,,,0.368,,,,,0,0.4215,0.4265,0.381666667,0.389,0.368
15-06,,,,0.409,0.434,,,,,0.451,0.402,,,0.397,0.324,,,0.423,,0.39,,,,,,0.368,,,,,0,0.4215,0.4265,0.381333333,0.39,0.368
15-07,,,,0.409,0.434,,,,,0.452,0.402,,,0.398,0.324,,,0.423,,0.389,,,,,,0.368,,,,,0,0.4215,0.427,0.381666667,0.389,0.368
15-08,,,,0.411,0.435,,,,,0.453,0.402,,,0.397,0.324,,,0.423,,0.389,,,,,,0.368,,,,,0,0.423,0.4275,0.381333333,0.389,0.368
15-09,,,,0.411,0.435,,,,,0.452,0.402,,,0.397,0.325,,,0.424,,0.389,,,,,,0.368,,,,,0,0.423,0.427,0.382,0.389,0.368
15-10,,,,0.412,0.435,,,,,0.452,0.404,,,0.398,0.325,,,0.423,,0.389,,,,,,0.368,,,,,0,0.4235,0.428,0.382,0.389,0.368
15-11,,,,0.411,0.435,,,,,0.453,0.403,,,0.398,0.324,,,0.424,,0.389,,,,,,0.368,,,,,0,0.423,0.428,0.382,0.389,0.368
15-12,,,,0.411,0.435,,,,,0.453,0.403,,,0.398,0.324,,,0.424,,0.389,,,,,,0.368,,,,,0,0.423,0.428,0.382,0.389,0.368
15-13,,,,0.412,0.435,,,,,0.454,0.405,,,0.398,0.325,,,0.424,,0.389,,,,,,0.368,,,,,0,0.4235,0.4295,0.382333333,0.389,0.368
15-14,,,,0.411,0.435,,,,,0.454,0.405,,,0.398,0.325,,,0.425,,0.389,,,,,,0.368,,,,,0,0.423,0.4295,0.382666667,0.389,0.368
15-15,,,,0.411,0.435,,,,,0.454,0.405,,,0.399,0.325,,,0.425,,0.389,,,,,,0.368,,,,,0,0.423,0.4295,0.383,0.389,0.368
15-16,,,,0.409,0.435,,,,,0.453,0.405,,,0.399,0.325,,,0.426,,0.389,,,,,,0.368,,,,,0,0.422,0.429,0.383333333,0.389,0.368
15-17,,,,0.407,0.435,,,,,0.453,0.403,,,0.399,0.325,,,0.426,,0.389,,,,,,0.368,,,,,0,0.421,0.428,0.383333333,0.389,0.368
15-18,,,,0.405,0.434,,,,,0.452,0.403,,,0.398,0.324,,,0.425,,0.389,,,,,,0.368,,,,,0,0.4195,0.4275,0.382333333,0.389,0.368
15-19,,,,0.403,0.432,,,,,0.451,0.402,,,0.398,0.324,,,0.425,,0.389,,,,,,0.368,,,,,0,0.4175,0.4265,0.382333333,0.389,0.368
15-20,,,,0.4,0.433,,,,,0.45,0.402,,,0.398,0.323,,,0.424,,0.389,,,,,,0.368,,,,,0,0.4165,0.426,0.381666667,0.389,0.368
15-21,,,,0.398,0.433,,,,,0.449,0.402,,,0.397,0.323,,,0.423,,0.389,,,,,,0.367,,,,,0,0.4155,0.4255,0.381,0.389,0.367
15-22,,,,0.398,0.432,,,,,0.448,0.402,,,0.397,0.323,,,0.423,,0.389,,,,,,0.368,,,,,0,0.415,0.425,0.381,0.389,0.368
15-23,,,,0.398,0.432,,,,,0.448,0.402,,,0.397,0.323,,,0.423,,0.389,,,,,,0.368,,,,,0,0.415,0.425,0.381,0.389,0.368
16-00,,,,0.399,0.432,,,,,0.448,0.402,,,0.397,0.322,,,0.422,,0.389,,,,,,0.368,,,,,0,0.4155,0.425,0.380333333,0.389,0.368
16-01,,,,0.399,0.432,,,,,0.447,0.402,,,0.397,0.321,,,0.422,,0.389,,,,,,0.367,,,,,0,0.4155,0.4245,0.38,0.389,0.367
16-02,,,,0.399,0.432,,,,,0.447,0.402,,,0.397,0.322,,,0.422,,0.388,,,,,,0.367,,,,,0,0.4155,0.4245,0.380333333,0.388,0.367
16-03,,,,0.399,0.432,,,,,0.447,0.402,,,0.397,0.322,,,0.422,,0.388,,,,,,0.367,,,,,0,0.4155,0.4245,0.380333333,0.388,0.367
16-04,,,,0.399,0.432,,,,,0.448,0.401,,,0.397,0.322,,,0.422,,0.389,,,,,,0.367,,,,,0,0.4155,0.4245,0.380333333,0.389,0.367
16-05,,,,0.399,0.432,,,,,0.448,0.401,,,0.397,0.322,,,0.422,,0.389,,,,,,0.367,,,,,0,0.4155,0.4245,0.380333333,0.389,0.367
16-06,,,,0.399,0.432,,,,,0.448,0.401,,,0.397,0.323,,,0.422,,0.389,,,,,,0.367,,,,,0,0.4155,0.4245,0.380666667,0.389,0.367
16-07,,,,0.4,0.432,,,,,0.448,0.402,,,0.397,0.323,,,0.422,,0.389,,,,,,0.367,,,,,0,0.416,0.425,0.380666667,0.389,0.367
16-08,,,,0.4,0.432,,,,,0.448,0.402,,,0.397,0.323,,,0.422,,0.388,,,,,,0.367,,,,,0,0.416,0.425,0.380666667,0.388,0.367
16-09,,,,0.4,0.432,,,,,0.449,0.402,,,0.397,0.323,,,0.422,,0.388,,,,,,0.367,,,,,0,0.416,0.4255,0.380666667,0.388,0.367
16-10,,,,0.401,0.432,,,,,0.449,0.402,,,0.397,0.323,,,0.422,,0.388,,,,,,0.367,,,,,0,0.4165,0.4255,0.380666667,0.388,0.367
16-11,,,,0.401,0.432,,,,,0.449,0.402,,,0.397,0.323,,,0.422,,0.388,,,,,,0.367,,,,,0,0.4165,0.4255,0.380666667,0.388,0.367
16-12,,,,0.401,0.432,,,,,0.45,0.402,,,0.397,0.323,,,0.422,,0.388,,,,,,0.367,,,,,0,0.4165,0.426,0.380666667,0.388,0.367
16-13,,,,0.401,0.432,,,,,0.45,0.402,,,0.397,0.323,,,0.422,,0.388,,,,,,0.367,,,,,0,0.4165,0.426,0.380666667,0.388,0.367
16-14,,,,0.4,0.432,,,,,0.449,0.402,,,0.397,0.323,,,0.422,,0.389,,,,,,0.367,,,,,0,0.416,0.4255,0.380666667,0.389,0.367
16-15,,,,0.4,0.432,,,,,0.449,0.402,,,0.398,0.323,,,0.422,,0.389,,,,,,0.367,,,,,0,0.416,0.4255,0.381,0.389,0.367
16-16,,,,0.399,0.432,,,,,0.449,0.402,,,0.398,0.323,,,0.422,,0.389,,,,,,0.367,,,,,0,0.4155,0.4255,0.381,0.389,0.367
16-17,,,,0.399,0.432,,,,,0.448,0.402,,,0.398,0.323,,,0.422,,0.388,,,,,,0.367,,,,,0,0.4155,0.425,0.381,0.388,0.367
16-18,,,,0.398,0.431,,,,,0.447,0.401,,,0.398,0.321,,,0.422,,0.388,,,,,,0.367,,,,,0,0.4145,0.424,0.380333333,0.388,0.367
16-19,,,,0.397,0.43,,,,,0.447,0.402,,,0.397,0.321,,,0.422,,0.388,,,,,,0.367,,,,,0,0.4135,0.4245,0.38,0.388,0.367
16-20,,,,0.397,0.43,,,,,0.446,0.4,,,0.397,0.32,,,0.421,,0.388,,,,,,0.366,,,,,0,0.4135,0.423,0.379333333,0.388,0.366
16-21,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.421,,0.388,,,,,,0.366,,,,,0,0.4135,0.422,0.379333333,0.388,0.366
16-22,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.421,,0.388,,,,,,0.366,,,,,0,0.4135,0.422,0.379333333,0.388,0.366
16-23,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.388,,,,,,0.367,,,,,0,0.4135,0.422,0.379,0.388,0.367
17-00,,,,0.397,0.43,,,,,0.444,0.4,,,0.396,0.32,,,0.42,,0.388,,,,,,0.366,,,,,0,0.4135,0.422,0.378666667,0.388,0.366
17-01,,,,0.397,0.43,,,,,0.443,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0,0.4135,0.4215,0.379,0.387,0.366
17-02,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.388,,,,,,0.366,,,,,0,0.4135,0.422,0.379,0.388,0.366
17-03,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.367,,,,,0,0.4135,0.422,0.379,0.387,0.367
17-04,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0,0.4135,0.422,0.379,0.387,0.366
17-05,,,,0.398,0.43,,,,,0.445,0.4,,,0.397,0.32,,,0.42,,0.388,,,,,,0.366,,,,,0,0.414,0.4225,0.379,0.388,0.366
17-06,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0,0.4135,0.422,0.379,0.387,0.366
17-07,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.367,,,,,0,0.413,0.422,0.379,0.387,0.367
17-08,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.388,,,,,,0.366,,,,,0,0.4135,0.422,0.379,0.388,0.366
17-09,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0,0.413,0.422,0.379,0.387,0.366
17-10,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0,0.413,0.422,0.379,0.387,0.366
17-11,,,,0.397,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0,0.4135,0.422,0.379,0.387,0.366
17-12,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0,0.413,0.422,0.379,0.387,0.366
17-13,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.32,,,0.42,,0.387,,,,,,0.366,,,,,0,0.413,0.422,0.379,0.387,0.366
17-14,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.319,,,0.42,,0.387,,,,,,0.366,,,,,0,0.413,0.422,0.378666667,0.387,0.366
17-15,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.319,,,0.42,,0.387,,,,,,0.366,,,,,0,0.413,0.422,0.378666667,0.387,0.366
17-16,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.319,,,0.42,,0.387,,,,,,0.366,,,,,0,0.413,0.422,0.378666667,0.387,0.366
17-17,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.319,,,0.42,,0.387,,,,,,0.366,,,,,0,0.413,0.422,0.378666667,0.387,0.366
17-18,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.319,,,0.42,,0.387,,,,,,0.366,,,,,0,0.413,0.4215,0.378666667,0.387,0.366
17-19,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.319,,,0.42,,0.387,,,,,,0.365,,,,,0,0.413,0.4215,0.378666667,0.387,0.365
17-20,,,,0.395,0.43,,,,,0.444,0.4,,,0.397,0.319,,,0.419,,0.387,,,,,,0.366,,,,,0,0.4125,0.422,0.378333333,0.387,0.366
17-21,,,,0.395,0.43,,,,,0.444,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.366,,,,,0,0.4125,0.422,0.378333333,0.387,0.366
17-22,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.365,,,,,0,0.413,0.4215,0.378333333,0.387,0.365
17-23,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.366,,,,,0,0.413,0.4215,0.378333333,0.387,0.366
18-00,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.419,,0.387,,,,,,0.366,,,,,0,0.413,0.4215,0.378,0.387,0.366
18-01,,,,0.396,0.43,,,,,0.442,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.366,,,,,0,0.413,0.421,0.378333333,0.387,0.366
18-02,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.366,,,,,0,0.413,0.4215,0.378333333,0.387,0.366
18-03,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.366,,,,,0,0.413,0.4215,0.378333333,0.387,0.366
18-04,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.365,,,,,0,0.413,0.422,0.378333333,0.387,0.365
18-05,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.419,,0.387,,,,,,0.365,,,,,0,0.413,0.4215,0.378,0.387,0.365
18-06,,,,0.396,0.43,,,,,0.444,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.365,,,,,0,0.413,0.422,0.378333333,0.387,0.365
18-07,,,,0.397,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.366,,,,,0,0.4135,0.4215,0.378333333,0.387,0.366
18-08,,,,0.396,0.43,,,,,0.443,0.4,,,0.398,0.318,,,0.419,,0.387,,,,,,0.365,,,,,0,0.413,0.4215,0.378333333,0.387,0.365
18-09,,,,0.396,0.43,,,,,0.443,0.4,,,0.397,0.318,,,0.42,,0.387,,,,,,0.365,,,,,0,0.413,0.4215,0.378333333,0.387,0.365
18-10,,,,0.396,0.43,,,,,0.444,0.401,,,0.397,0.318,,,0.42,,0.387,,,,,,0.366,,,,,2.4,0.413,0.4225,0.378333333,0.387,0.366
18-11,,,,0.398,0.431,,,,,0.445,0.401,,,0.399,0.32,,,0.421,,0.388,,,,,,0.366,,,,,3.1,0.4145,0.423,0.38,0.388,0.366
18-12,,,,0.429,0.435,,,,,0.456,0.403,,,0.416,0.321,,,0.428,,0.389,,,,,,0.367,,,,,5.7,0.432,0.4295,0.388333333,0.389,0.367
18-13,,,,0.457,0.437,,,,,0.463,0.403,,,0.417,0.322,,,0.428,,0.389,,,,,,0.367,,,,,0.3,0.447,0.433,0.389,0.389,0.367
18-14,,,,0.444,0.436,,,,,0.461,0.403,,,0.419,0.322,,,0.428,,0.389,,,,,,0.367,,,,,0,0.44,0.432,0.389666667,0.389,0.367
18-15,,,,0.423,0.437,,,,,0.456,0.404,,,0.419,0.321,,,0.428,,0.388,,,,,,0.367,,,,,0,0.43,0.43,0.389333333,0.388,0.367
18-16,,,,0.416,0.437,,,,,0.455,0.404,,,0.419,0.322,,,0.428,,0.388,,,,,,0.367,,,,,0,0.4265,0.4295,0.389666667,0.388,0.367
18-17,,,,0.413,0.437,,,,,0.454,0.403,,,0.419,0.322,,,0.428,,0.388,,,,,,0.367,,,,,0,0.425,0.4285,0.389666667,0.388,0.367
18-18,,,,0.411,0.436,,,,,0.454,0.403,,,0.419,0.322,,,0.427,,0.388,,,,,,0.367,,,,,0,0.4235,0.4285,0.389333333,0.388,0.367
18-19,,,,0.408,0.436,,,,,0.453,0.403,,,0.419,0.322,,,0.426,,0.388,,,,,,0.367,,,,,0,0.422,0.428,0.389,0.388,0.367
18-20,,,,0.408,0.434,,,,,0.451,0.403,,,0.419,0.321,,,0.425,,0.388,,,,,,0.367,,,,,0,0.421,0.427,0.388333333,0.388,0.367
18-21,,,,0.407,0.433,,,,,0.451,0.402,,,0.419,0.321,,,0.425,,0.388,,,,,,0.366,,,,,0,0.42,0.4265,0.388333333,0.388,0.366
